Playlist,Alya,Order,YouTube Tags,Tag Count,Char Count,Usage %
כי תשא,חמישי,5,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, שמות, כי תשא, Exodus, Shemot, Ki Tisa, חמישי, Chamishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,176,35.2%
כי תשא,שישי,6,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, שמות, כי תשא, Exodus, Shemot, Ki Tisa, שישי, Shishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,173,34.6%
כי תשא,שביעי,7,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, שמות, כי תשא, Exodus, Shemot, Ki Tisa, שביעי, Shevii, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,174,34.8%
כי תשא,מפטיר,8,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, שמות, כי תשא, Exodus, Shemot, Ki Tisa, מפטיר, Maftir, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,174,34.8%
כי תשא,הפטרה,9,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, שמות, כי תשא, Exodus, Shemot, Ki Tisa, הפטרה, Haftara, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,175,35.0%
ויקהל,ראשון,1,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, שמות, ויקהל, Exodus, Shemot, Vayakhel, ראשון, Rishon, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,174,34.8%
ויקהל,שני,2,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, שמות, ויקהל, Exodus, Shemot, Vayakhel, שני, Sheni, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,171,34.2%
ויקהל,שלישי,3,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, שמות, ויקהל, Exodus, Shemot, Vayakhel, שלישי, Shlishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,175,35.0%
ויקהל,רביעי,4,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, שמות, ויקהל, Exodus, Shemot, Vayakhel, רביעי, Reviei, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,174,34.8%
ויקהל,חמישי,5,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, שמות, ויקהל, Exodus, Shemot, Vayakhel, חמישי, Chamishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,176,35.2%
ויקהל,שישי,6,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, שמות, ויקהל, Exodus, Shemot, Vayakhel, שישי, Shishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,173,34.6%
ויקהל,שביעי,7,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, שמות, ויקהל, Exodus, Shemot, Vayakhel, שביעי, Shevii, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,174,34.8%
ויקהל,מפטיר,8,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, שמות, ויקהל, Exodus, Shemot, Vayakhel, מפטיר, Maftir, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,174,34.8%
ויקהל,הפטרה,9,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, שמות, ויקהל, Exodus, Shemot, Vayakhel, הפטרה, Haftara, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,175,35.0%
פקודי,ראשון,1,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, שמות, פקודי, Exodus, Shemot, Pekudei, ראשון, Rishon, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,173,34.6%
פקודי,שני,2,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, שמות, פקודי, Exodus, Shemot, Pekudei, שני, Sheni, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,170,34.0%
פקודי,שלישי,3,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, שמות, פקודי, Exodus, Shemot, Pekudei, שלישי, Shlishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,174,34.8%
פקודי,רביעי,4,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, שמות, פקודי, Exodus, Shemot, Pekudei, רביעי, Reviei, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,173,34.6%
פקודי,חמישי,5,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, שמות, פקודי, Exodus, Shemot, Pekudei, חמישי, Chamishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,175,35.0%
פקודי,שישי,6,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, שמות, פקודי, Exodus, Shemot, Pekudei, שישי, Shishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,172,34.4%
פקודי,שביעי,7,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, שמות, פקודי, Exodus, Shemot, Pekudei, שביעי, Shevii, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,173,34.6%
פקודי,מפטיר,8,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, שמות, פקודי, Exodus, Shemot, Pekudei, מפטיר, Maftir, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,173,34.6%
פקודי,הפטרה,9,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, שמות, פקודי, Exodus, Shemot, Pekudei, הפטרה, Haftara, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,174,34.8%
ויקרא,ראשון,1,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, ויקרא, Leviticus, Vayikra, Vayikra, ראשון, Rishon, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,178,35.6%
ויקרא,שני,2,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, ויקרא, Leviticus, Vayikra, Vayikra, שני, Sheni, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,175,35.0%
ויקרא,שלישי,3,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, ויקרא, Leviticus, Vayikra, Vayikra, שלישי, Shlishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,179,35.8%
ויקרא,רביעי,4,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, ויקרא, Leviticus, Vayikra, Vayikra, רביעי, Reviei, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,178,35.6%
ויקרא,חמישי,5,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, ויקרא, Leviticus, Vayikra, Vayikra, חמישי, Chamishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,180,36.0%
ויקרא,שישי,6,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, ויקרא, Leviticus, Vayikra, Vayikra, שישי, Shishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,177,35.4%
ויקרא,שביעי,7,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, ויקרא, Leviticus, Vayikra, Vayikra, שביעי, Shevii, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,178,35.6%
ויקרא,מפטיר,8,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, ויקרא, Leviticus, Vayikra, Vayikra, מפטיר, Maftir, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,178,35.6%
ויקרא,הפטרה,9,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, ויקרא, Leviticus, Vayikra, Vayikra, הפטרה, Haftara, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,179,35.8%
צו,ראשון,1,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, צו, Leviticus, Vayikra, Tzav, ראשון, Rishon, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,172,34.4%
צו,שני,2,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, צו, Leviticus, Vayikra, Tzav, שני, Sheni, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,169,33.8%
צו,שלישי,3,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, צו, Leviticus, Vayikra, Tzav, שלישי, Shlishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,173,34.6%
צו,רביעי,4,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, צו, Leviticus, Vayikra, Tzav, רביעי, Reviei, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,172,34.4%
צו,חמישי,5,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, צו, Leviticus, Vayikra, Tzav, חמישי, Chamishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,174,34.8%
צו,שישי,6,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, צו, Leviticus, Vayikra, Tzav, שישי, Shishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,171,34.2%
צו,שביעי,7,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, צו, Leviticus, Vayikra, Tzav, שביעי, Shevii, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,172,34.4%
צו,מפטיר,8,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, צו, Leviticus, Vayikra, Tzav, מפטיר, Maftir, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,172,34.4%
צו,הפטרה,9,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, צו, Leviticus, Vayikra, Tzav, הפטרה, Haftara, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,173,34.6%
שמיני,ראשון,1,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, שמיני, Leviticus, Vayikra, Shemini, ראשון, Rishon, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,178,35.6%
שמיני,שני,2,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, שמיני, Leviticus, Vayikra, Shemini, שני, Sheni, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,175,35.0%
שמיני,שלישי,3,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, שמיני, Leviticus, Vayikra, Shemini, שלישי, Shlishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,179,35.8%
שמיני,רביעי,4,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, שמיני, Leviticus, Vayikra, Shemini, רביעי, Reviei, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,178,35.6%
שמיני,חמישי,5,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, שמיני, Leviticus, Vayikra, Shemini, חמישי, Chamishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,180,36.0%
שמיני,שישי,6,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, שמיני, Leviticus, Vayikra, Shemini, שישי, Shishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,177,35.4%
שמיני,שביעי,7,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, שמיני, Leviticus, Vayikra, Shemini, שביעי, Shevii, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,178,35.6%
שמיני,מפטיר,8,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, שמיני, Leviticus, Vayikra, Shemini, מפטיר, Maftir, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,178,35.6%
שמיני,הפטרה,9,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, שמיני, Leviticus, Vayikra, Shemini, הפטרה, Haftara, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,179,35.8%
תזריע,ראשון,1,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, תזריע, Leviticus, Vayikra, Tazria, ראשון, Rishon, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,177,35.4%
תזריע,שני,2,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, תזריע, Leviticus, Vayikra, Tazria, שני, Sheni, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,174,34.8%
תזריע,שלישי,3,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, תזריע, Leviticus, Vayikra, Tazria, שלישי, Shlishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,178,35.6%
תזריע,רביעי,4,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, תזריע, Leviticus, Vayikra, Tazria, רביעי, Reviei, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,177,35.4%
תזריע,חמישי,5,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, תזריע, Leviticus, Vayikra, Tazria, חמישי, Chamishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,179,35.8%
תזריע,שישי,6,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, תזריע, Leviticus, Vayikra, Tazria, שישי, Shishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,176,35.2%
תזריע,שביעי,7,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, תזריע, Leviticus, Vayikra, Tazria, שביעי, Shevii, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,177,35.4%
תזריע,מפטיר,8,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, תזריע, Leviticus, Vayikra, Tazria, מפטיר, Maftir, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,177,35.4%
תזריע,הפטרה,9,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, תזריע, Leviticus, Vayikra, Tazria, הפטרה, Haftara, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,178,35.6%
מצורע,ראשון,1,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, מצורע, Leviticus, Vayikra, Metzora, ראשון, Rishon, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,178,35.6%
מצורע,שני,2,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, מצורע, Leviticus, Vayikra, Metzora, שני, Sheni, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,175,35.0%
מצורע,שלישי,3,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, מצורע, Leviticus, Vayikra, Metzora, שלישי, Shlishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,179,35.8%
מצורע,רביעי,4,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, מצורע, Leviticus, Vayikra, Metzora, רביעי, Reviei, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,178,35.6%
מצורע,חמישי,5,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, מצורע, Leviticus, Vayikra, Metzora, חמישי, Chamishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,180,36.0%
מצורע,שישי,6,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, מצורע, Leviticus, Vayikra, Metzora, שישי, Shishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,177,35.4%
מצורע,שביעי,7,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, מצורע, Leviticus, Vayikra, Metzora, שביעי, Shevii, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,178,35.6%
מצורע,מפטיר,8,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, מצורע, Leviticus, Vayikra, Metzora, מפטיר, Maftir, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,178,35.6%
מצורע,הפטרה,9,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, מצורע, Leviticus, Vayikra, Metzora, הפטרה, Haftara, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,179,35.8%
אחרי מות,ראשון,1,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, אחרי מות, Leviticus, Vayikra, Acharei Mot, ראשון, Rishon, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,185,37.0%
אחרי מות,שני,2,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, אחרי מות, Leviticus, Vayikra, Acharei Mot, שני, Sheni, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,182,36.4%
אחרי מות,שלישי,3,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, אחרי מות, Leviticus, Vayikra, Acharei Mot, שלישי, Shlishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,186,37.2%
אחרי מות,רביעי,4,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, אחרי מות, Leviticus, Vayikra, Acharei Mot, רביעי, Reviei, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,185,37.0%
אחרי מות,חמישי,5,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, אחרי מות, Leviticus, Vayikra, Acharei Mot, חמישי, Chamishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,187,37.4%
אחרי מות,שישי,6,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, אחרי מות, Leviticus, Vayikra, Acharei Mot, שישי, Shishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,184,36.8%
אחרי מות,שביעי,7,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, אחרי מות, Leviticus, Vayikra, Acharei Mot, שביעי, Shevii, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,185,37.0%
אחרי מות,מפטיר,8,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, אחרי מות, Leviticus, Vayikra, Acharei Mot, מפטיר, Maftir, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,185,37.0%
אחרי מות,הפטרה,9,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, אחרי מות, Leviticus, Vayikra, Acharei Mot, הפטרה, Haftara, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,186,37.2%
קדושים,ראשון,1,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, קדושים, Leviticus, Vayikra, Kedoshim, ראשון, Rishon, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,180,36.0%
קדושים,שני,2,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, קדושים, Leviticus, Vayikra, Kedoshim, שני, Sheni, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,177,35.4%
קדושים,שלישי,3,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, קדושים, Leviticus, Vayikra, Kedoshim, שלישי, Shlishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,181,36.2%
קדושים,רביעי,4,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, קדושים, Leviticus, Vayikra, Kedoshim, רביעי, Reviei, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,180,36.0%
קדושים,חמישי,5,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, קדושים, Leviticus, Vayikra, Kedoshim, חמישי, Chamishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,182,36.4%
קדושים,שישי,6,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, קדושים, Leviticus, Vayikra, Kedoshim, שישי, Shishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,179,35.8%
קדושים,שביעי,7,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, קדושים, Leviticus, Vayikra, Kedoshim, שביעי, Shevii, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,180,36.0%
קדושים,מפטיר,8,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, קדושים, Leviticus, Vayikra, Kedoshim, מפטיר, Maftir, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,180,36.0%
קדושים,הפטרה,9,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, קדושים, Leviticus, Vayikra, Kedoshim, הפטרה, Haftara, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,181,36.2%
אמור,ראשון,1,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, אמור, Leviticus, Vayikra, Emor, ראשון, Rishon, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,174,34.8%
אמור,שני,2,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, אמור, Leviticus, Vayikra, Emor, שני, Sheni, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,171,34.2%
אמור,שלישי,3,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, אמור, Leviticus, Vayikra, Emor, שלישי, Shlishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,175,35.0%
אמור,רביעי,4,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, אמור, Leviticus, Vayikra, Emor, רביעי, Reviei, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,174,34.8%
אמור,חמישי,5,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, אמור, Leviticus, Vayikra, Emor, חמישי, Chamishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,176,35.2%
אמור,שישי,6,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, אמור, Leviticus, Vayikra, Emor, שישי, Shishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,173,34.6%
אמור,שביעי,7,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, אמור, Leviticus, Vayikra, Emor, שביעי, Shevii, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,174,34.8%
אמור,מפטיר,8,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, אמור, Leviticus, Vayikra, Emor, מפטיר, Maftir, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,174,34.8%
אמור,הפטרה,9,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, ויקרא, אמור, Leviticus, Vayikra, Emor, הפטרה, Haftara, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,175,35.0%
